Used Date,From,To,Airline,Scheduled Departure,SDEP,Departure,DEP,Scheduled Arrival,SARR,Arrival,ARR,Departure Delay,Arrival Delay,Status,Distance,Passenger Load Factor,Airline Rating,Airport Rating,Market Share,OTP Index,weather__hourly__windspeedKmph,weather__hourly__weatherDesc__value,weather__hourly__precipMM,weather__hourly__humidity,weather__hourly__visibility,weather__hourly__pressure,weather__hourly__cloudcover,Category
23-01-2020,BOM,DEL,Spicejet,07:20,720,07:15,715,09:25,925,09:15,915,-5,-10,1,1138,92,0.4,0.9,16.2,76.8,12,Partly cloudy,0,54,10,1014,4,0
23-01-2020,BLR,BOM,SpiceJet,08:00,800,08:42,842,09:35,935,10:33,1033,42,58,1,848,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,3
23-01-2020,BLR,DEL,SpiceJet,09:35,935,09:55,955,12:30,1230,12:52,1252,20,22,1,1736,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,2
23-01-2020,BOM,DEL,Spicejet,10:10,1010,10:24,1024,12:25,1225,12:40,1240,14,15,1,1138,92,0.4,0.9,16.2,76.8,10,Partly cloudy,0,54,10,1016,4,1
23-01-2020,BLR,DEL,SpiceJet,15:25,1525,15:58,1558,18:00,1800,19:08,1908,33,68,1,1736,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,3
23-01-2020,CCU,DEL,SpiceJet,15:45,1545,15:50,1550,18:20,1820,18:50,1850,5,30,1,1312,92,0.4,0.86,16.2,76.8,10,Partly cloudy,0,44,10,1013,22,1
23-01-2020,BOM,DEL,Spicejet,17:15,1715,17:15,1715,19:35,1935,19:35,1935,0,0,1,1138,92,0.4,0.9,16.2,76.8,19,Partly cloudy,0,50,10,1012,1,0
23-01-2020,CCU,DEL,SpiceJet,18:40,1840,18:45,1845,20:50,2050,21:10,2110,5,20,1,1312,92,0.4,0.86,16.2,76.8,9,Partly cloudy,0,48,10,1013,20,1
23-01-2020,BOM,DEL,Spicejet,18:45,1845,19:23,1923,20:55,2055,21:47,2147,38,52,1,1138,92,0.4,0.9,16.2,76.8,23,Partly cloudy,0,55,10,1013,2,3
23-01-2020,BOM,DEL,Spicejet,20:25,2025,21:02,2102,22:35,2235,23:08,2308,37,33,1,1138,92,0.4,0.9,16.2,76.8,19,Partly cloudy,0,58,10,1015,2,3
23-01-2020,BLR,DEL,SpiceJet,20:30,2030,20:30,2030,23:20,2320,23:33,2333,0,13,1,1736,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BLR,BOM,SpiceJet,20:35,2035,20:48,2048,22:45,2245,23:00,2300,13,15,1,848,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,1
23-01-2020,DEL,HYD,Spicejet,20:45,2045,20:30,2030,22:55,2255,22:49,2249,-15,-6,1,1244,92,0.4,0.88,16.2,76.8,17,Clear,0,38,10,1016,0,0
23-01-2020,CCU,DEL,SpiceJet,20:50,2050,20:54,2054,23:30,2330,23:30,2330,4,0,1,1312,92,0.4,0.86,16.2,76.8,9,Partly cloudy,0,48,10,1013,20,1
23-01-2020,BOM,DEL,Spicejet,21:10,2110,21:37,2137,23:30,2330,23:45,2345,27,15,1,1138,92,0.4,0.9,16.2,76.8,19,Partly cloudy,0,58,10,1015,2,2
23-01-2020,BOM,DEL,Spicejet,21:50,2150,22:34,2234,00:05,5,01:04,104,44,59,1,1138,92,0.4,0.9,16.2,76.8,19,Partly cloudy,0,58,10,1015,2,3
23-01-2020,BLR,DEL,SpiceJet,22:05,2205,22:32,2232,01:00,100,01:26,126,27,26,1,1736,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,2
23-01-2020,DEL,HYD,Spicejet,23:30,2330,23:38,2338,01:30,130,01:39,139,8,9,1,1244,92,0.4,0.88,16.2,76.8,17,Clear,0,39,10,1017,0,1
23-01-2020,BLR,DEL,SpiceJet,23:30,2330,23:47,2347,01:45,145,02:52,252,17,67,1,1736,92,0.4,0.9,16.2,76.8,11,Partly cloudy,0,90,9,1012,57,2
23-01-2020,BOM,DEL,Vistara,03:05,305,02:55,255,05:15,515,04:48,448,-10,-27,1,1138,82,0.8,0.9,6.1,82.9,10,Partly cloudy,0,56,10,1015,4,0
23-01-2020,BOM,DEL,Vistara,05:30,530,05:25,525,07:45,745,07:22,722,-5,-23,1,1138,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,54,10,1014,4,0
23-01-2020,BOM,DEL,Vistara,06:30,630,06:42,642,08:40,840,08:54,854,12,14,1,1138,82,0.8,0.9,6.1,82.9,12,Partly cloudy,0,54,10,1014,4,1
23-01-2020,BLR,BOM,Vistara,06:40,640,06:36,636,08:15,815,08:14,814,-4,-1,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BLR,DEL,Vistara,07:00,700,06:57,657,09:40,940,10:01,1001,-3,21,1,1736,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,DEL,HYD,Vistara,07:05,705,07:11,711,09:25,925,09:32,932,6,7,1,1244,82,0.8,0.88,6.1,82.9,16,Clear,0,58,10,1018,0,1
23-01-2020,CCU,DEL,Vistara,07:10,710,07:12,712,09:35,935,09:54,954,2,19,1,1312,82,0.8,0.86,6.1,82.9,6,Partly cloudy,0,58,10,1016,31,1
23-01-2020,BOM,DEL,Vistara,07:30,730,07:29,729,09:40,940,09:41,941,-1,1,1,1138,82,0.8,0.9,6.1,82.9,12,Partly cloudy,0,54,10,1014,4,0
23-01-2020,BLR,BOM,Vistara,08:20,820,08:17,817,09:55,955,10:08,1008,-3,13,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BLR,BOM,Vistara,09:40,940,09:33,933,11:20,1120,11:25,1125,-7,5,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BLR,DEL,Vistara,09:45,945,10:04,1004,12:40,1240,13:12,1312,19,32,1,1736,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,2
23-01-2020,BOM,DEL,Vistara,10:25,1025,10:28,1028,12:40,1240,13:01,1301,3,21,1,1138,82,0.8,0.9,6.1,82.9,10,Partly cloudy,0,54,10,1016,4,1
23-01-2020,CCU,DEL,Vistara,10:35,1035,11:21,1121,13:00,1300,14:04,1404,46,64,1,1312,82,0.8,0.86,6.1,82.9,6,Partly cloudy,0,52,10,1017,31,3
23-01-2020,BLR,BOM,Vistara,11:30,1130,11:31,1131,13:20,1320,13:27,1327,1,7,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,1
23-01-2020,BLR,DEL,Vistara,11:45,1145,12:04,1204,14:15,1415,15:11,1511,19,56,1,1736,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,2
23-01-2020,BOM,DEL,Vistara,11:55,1155,12:02,1202,14:05,1405,14:33,1433,7,28,1,1138,82,0.8,0.9,6.1,82.9,10,Sunny,0,50,10,1015,1,1
23-01-2020,DEL,HYD,Vistara,14:45,1445,15:00,1500,17:00,1700,17:12,1712,15,12,1,1244,82,0.8,0.88,6.1,82.9,20,Sunny,0,33,10,1016,0,1
23-01-2020,BOM,DEL,Vistara,15:55,1555,16:53,1653,18:15,1815,19:13,1913,58,58,1,1138,82,0.8,0.9,6.1,82.9,19,Partly cloudy,0,50,10,1012,1,3
23-01-2020,BLR,DEL,Vistara,17:45,1745,18:16,1816,20:20,2020,21:11,2111,31,51,1,1736,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,3
23-01-2020,BOM,DEL,Vistara,18:30,1830,19:23,1923,20:40,2040,21:38,2138,53,58,1,1138,82,0.8,0.9,6.1,82.9,23,Partly cloudy,0,55,10,1013,2,3
23-01-2020,BLR,BOM,Vistara,18:30,1830,18:29,1829,20:15,2015,20:43,2043,-1,28,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BOM,DEL,Vistara,19:05,1905,19:32,1932,21:20,2120,21:53,2153,27,33,1,1138,82,0.8,0.9,6.1,82.9,23,Partly cloudy,0,55,10,1013,2,2
23-01-2020,BLR,DEL,Vistara,19:40,1940,19:40,1940,22:25,2225,22:31,2231,0,6,1,1736,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BOM,DEL,Vistara,19:45,1945,20:11,2011,21:55,2155,22:36,2236,26,41,1,1138,82,0.8,0.9,6.1,82.9,23,Partly cloudy,0,55,10,1013,2,2
23-01-2020,BLR,BOM,Vistara,19:55,1955,19:53,1953,21:50,2150,22:00,2200,-2,10,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,CCU,DEL,Vistara,20:20,2020,21:15,2115,22:45,2245,23:56,2356,55,71,1,1312,82,0.8,0.86,6.1,82.9,5,Partly cloudy,0,51,10,1015,38,3
23-01-2020,DEL,HYD,Vistara,20:35,2035,21:07,2107,22:45,2245,23:34,2334,32,49,1,1244,82,0.8,0.88,6.1,82.9,17,Clear,0,39,10,1017,0,3
23-01-2020,BOM,DEL,Vistara,20:55,2055,21:59,2159,23:00,2300,00:10,10,64,70,1,1138,82,0.8,0.9,6.1,82.9,19,Partly cloudy,0,58,10,1015,2,4
23-01-2020,BLR,DEL,Vistara,21:10,2110,21:08,2108,23:45,2345,00:00,0,-2,15,1,1736,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,0
23-01-2020,BLR,BOM,Vistara,21:30,2130,22:49,2249,23:25,2325,00:48,48,79,83,1,848,82,0.8,0.9,6.1,82.9,11,Partly cloudy,0,90,9,1012,57,4
23-01-2020,BOM,DEL,Vistara,21:55,2155,22:20,2220,00:10,10,00:56,56,25,46,1,1138,82,0.8,0.9,6.1,82.9,19,Partly cloudy,0,58,10,1015,2,2
23-01-2020,BOM,DEL,Vistara,22:40,2240,23:18,2318,00:55,55,01:43,143,38,48,1,1138,82,0.8,0.9,6.1,82.9,19,Partly cloudy,0,58,10,1015,2,3
22-01-2020,BOM,DEL,Air Asia,00:05,5,00:00,0,02:15,215,02:30,230,-5,15,1,1138,85,0.5,0.9,5.3,85.6,9,Partly cloudy,0,58,10,1015,5,0
22-01-2020,BOM,DEL,Air Asia,05:20,520,05:06,506,07:25,725,07:21,721,-14,-4,1,1138,85,0.5,0.9,5.3,85.6,9,Partly cloudy,0,55,10,1014,7,0
22-01-2020,BLR,BOM,Air Asia,05:30,530,05:21,521,07:10,710,06:57,657,-9,-13,1,848,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,DEL,Air Asia,05:50,550,05:46,546,08:35,835,08:36,836,-4,1,1,1736,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,DEL,HYD,Air Asia,06:05,605,07:22,722,08:15,815,10:09,1009,77,114,1,1244,85,0.5,0.88,5.3,85.6,6,Partly cloudy,0,54,10,1020,5,4
22-01-2020,BLR,DEL,Air Asia,07:25,725,09:25,925,10:05,1005,13:05,1305,120,180,1,1736,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BOM,DEL,Air Asia,07:45,745,11:30,1130,09:50,950,14:05,1405,225,255,1,1138,85,0.5,0.9,5.3,85.6,9,Partly cloudy,0,55,10,1017,11,4
22-01-2020,BLR,BOM,Air Asia,10:50,1050,10:44,1044,12:35,1235,12:37,1237,-6,2,1,848,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,DEL,Air Asia,11:20,1120,12:31,1231,13:55,1355,15:22,1522,71,87,1,1736,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BOM,DEL,Air Asia,15:00,1500,15:18,1518,17:05,1705,17:28,1728,18,23,1,1138,85,0.5,0.9,5.3,85.6,21,Partly cloudy,0,56,10,1013,8,2
22-01-2020,CCU,DEL,Air Asia,15:25,1525,15:48,1548,17:50,1750,18:25,1825,23,35,1,1312,85,0.5,0.86,5.3,85.6,10,Sunny,0,33,10,1015,0,2
22-01-2020,DEL,HYD,Air Asia,17:40,1740,-1,-1,19:55,1955,-1,-1,1440,1440,0,1244,85,0.5,0.88,5.3,85.6,5,Partly cloudy,0,50,10,1019,12,4
22-01-2020,BLR,BOM,Air Asia,21:15,2115,21:10,2110,23:00,2300,22:55,2255,-5,-5,1,848,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,CCU,DEL,Air Asia,21:55,2155,21:49,2149,00:30,30,00:24,24,-6,-6,1,1312,85,0.5,0.86,5.3,85.6,6,Partly cloudy,0,46,10,1016,4,0
22-01-2020,BLR,BOM,Air Asia,22:40,2240,22:35,2235,00:30,30,00:18,18,-5,-12,1,848,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,DEL,Air Asia,23:40,2340,23:42,2342,02:20,220,02:39,239,2,19,1,1736,85,0.5,0.9,5.3,85.6,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,BLR,DEL,Air India,06:10,610,05:59,559,08:55,855,09:10,910,-11,15,1,1736,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,BOM,Air India,06:45,645,06:40,640,08:35,835,08:34,834,-5,-1,1,848,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,CCU,DEL,Air India,06:55,655,06:53,653,09:15,915,10:50,1050,-2,95,1,1312,80,0.5,0.86,12,64.2,5,Clear,0,49,10,1019,0,0
22-01-2020,BOM,DEL,Air India,07:00,700,07:28,728,09:10,910,09:52,952,28,42,1,1138,80,0.5,0.9,12,64.2,10,Partly cloudy,0,55,10,1015,10,2
22-01-2020,DEL,HYD,Air India,07:05,705,07:36,736,09:10,910,12:00,1200,31,170,1,1244,80,0.5,0.88,12,64.2,6,Partly cloudy,0,54,10,1020,5,3
22-01-2020,BOM,DEL,Air India,08:00,800,11:20,1120,10:15,1015,13:57,1357,200,222,1,1138,80,0.5,0.9,12,64.2,9,Partly cloudy,0,55,10,1017,11,4
22-01-2020,BLR,BOM,Air India,08:35,835,08:43,843,10:35,1035,10:45,1045,8,10,1,848,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,DEL,HYD,Air India,09:45,945,10:57,1057,11:55,1155,13:12,1312,72,77,1,1244,80,0.5,0.88,12,64.2,8,Partly cloudy,0,50,10,1022,2,4
22-01-2020,BOM,DEL,Air India,10:00,1000,12:21,1221,12:20,1220,14:42,1442,141,142,1,1138,80,0.5,0.9,12,64.2,11,Partly cloudy,0,54,10,1016,10,4
22-01-2020,BLR,DEL,Air India,10:00,1000,10:38,1038,12:45,1245,13:44,1344,38,59,1,1736,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,3
22-01-2020,CCU,DEL,Air India,10:25,1025,13:34,1334,12:55,1255,16:12,1612,189,197,1,1312,80,0.5,0.86,12,64.2,9,Sunny,0,32,10,1018,0,4
22-01-2020,BOM,DEL,Air India,13:05,1305,16:01,1601,15:15,1515,18:26,1826,176,191,1,1138,80,0.5,0.9,12,64.2,21,Partly cloudy,0,56,10,1013,8,4
22-01-2020,BLR,DEL,Air India,13:20,1320,14:07,1407,16:10,1610,17:02,1702,47,52,1,1736,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,3
22-01-2020,BOM,DEL,Air India,16:00,1600,-1,-1,18:15,1815,-1,-1,1440,1440,0,1138,80,0.5,0.9,12,64.2,9,Partly cloudy,0,58,10,1015,5,4
22-01-2020,BLR,DEL,Air India,17:00,1700,18:14,1814,19:50,1950,20:56,2056,74,66,1,1736,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,CCU,DEL,Air India,17:30,1730,19:32,1932,19:50,1950,22:15,2215,122,145,1,1312,80,0.5,0.86,12,64.2,7,Partly cloudy,0,41,10,1016,1,4
22-01-2020,BOM,DEL,Air India,18:00,1800,19:10,1910,20:25,2025,21:10,2110,70,45,1,1138,80,0.5,0.9,12,64.2,20,Partly cloudy,0,59,10,1014,4,4
22-01-2020,BOM,DEL,Air India,19:00,1900,19:00,1900,21:15,2115,21:20,2120,0,5,1,1138,80,0.5,0.9,12,64.2,20,Partly cloudy,0,59,10,1014,4,0
22-01-2020,BLR,BOM,Air India,19:10,1910,20:14,2014,21:05,2105,22:11,2211,64,66,1,848,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BOM,DEL,Air India,20:00,2000,21:18,2118,22:05,2205,23:38,2338,78,93,1,1138,80,0.5,0.9,12,64.2,14,Partly cloudy,0,60,10,1015,5,4
22-01-2020,CCU,DEL,Air India,20:30,2030,20:15,2015,22:45,2245,23:26,2326,-15,41,1,1312,80,0.5,0.86,12,64.2,7,Partly cloudy,0,41,10,1016,1,0
22-01-2020,BOM,DEL,Air India,21:00,2100,21:17,2117,23:15,2315,23:27,2327,17,12,1,1138,80,0.5,0.9,12,64.2,14,Partly cloudy,0,60,10,1015,5,2
22-01-2020,DEL,HYD,Air India,21:10,2110,22:32,2232,23:30,2330,00:35,35,82,65,1,1244,80,0.5,0.88,12,64.2,14,Clear,0,53,10,1019,0,4
22-01-2020,BLR,DEL,Air India,21:10,2110,22:37,2237,23:55,2355,01:41,141,87,106,1,1736,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BLR,DEL,Air India,23:05,2305,-1,-1,01:30,130,-1,-1,1440,1440,0,1736,80,0.5,0.9,12,64.2,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BOM,DEL,Go Air,00:05,5,23:47,2347,02:15,215,02:14,214,-18,-1,1,1138,90,0.3,0.9,11,87.2,14,Partly cloudy,0,60,10,1015,5,0
22-01-2020,BLR,BOM,Go Air,05:45,545,05:50,550,07:20,720,07:26,726,5,6,1,848,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,BOM,DEL,Go Air,06:05,605,06:03,558,08:10,810,08:35,835,-2,25,1,1138,90,0.3,0.9,11,87.2,10,Partly cloudy,0,55,10,1015,10,0
22-01-2020,CCU,DEL,Go Air,06:05,605,05:58,603,08:30,830,08:54,854,-7,24,1,1312,90,0.3,0.86,11,87.2,4,Clear,0,52,10,1018,0,0
22-01-2020,BLR,DEL,Go Air,07:30,730,07:25,725,10:30,1030,11:10,1110,-5,40,1,1736,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BOM,DEL,Go Air,08:00,800,08:04,804,10:10,1010,10:15,1015,4,5,1,1138,90,0.3,0.9,11,87.2,10,Partly cloudy,0,55,10,1015,10,1
22-01-2020,BLR,BOM,Go Air,08:10,810,08:03,803,09:55,955,09:54,954,-7,-1,1,848,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BOM,DEL,Go Air,10:40,1040,12:32,1232,13:00,1300,14:40,1440,112,100,1,1138,90,0.3,0.9,11,87.2,11,Partly cloudy,0,54,10,1016,10,4
22-01-2020,BLR,DEL,Go Air,11:40,1140,11:30,1130,14:35,1435,14:22,1422,-10,-13,1,1736,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,BOM,Go Air,16:25,1625,17:00,1700,18:15,1815,18:54,1854,35,39,1,848,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,3
22-01-2020,BOM,DEL,Go Air,18:30,1830,18:39,1839,20:45,2045,20:47,2047,9,2,1,1138,90,0.3,0.9,11,87.2,20,Partly cloudy,0,59,10,1014,4,1
22-01-2020,BLR,DEL,Go Air,20:55,2055,20:50,2046,23:50,2350,23:45,2345,-5,-5,1,1736,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,DEL,HYD,Go Air,20:55,2055,20:46,2050,23:10,2310,23:05,2305,-9,-5,1,1244,90,0.3,0.88,11,87.2,14,Clear,0,48,10,1018,0,0
22-01-2020,BOM,DEL,Go Air,21:15,2115,21:46,2146,23:30,2330,23:50,2350,31,20,1,1138,90,0.3,0.9,11,87.2,14,Partly cloudy,0,60,10,1015,5,3
22-01-2020,BLR,BOM,Go Air,22:15,2215,22:15,2215,00:20,20,00:16,16,0,-4,1,848,90,0.3,0.9,11,87.2,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,CCU,DEL,Go Air,23:45,2345,00:00,0,02:10,210,02:51,251,15,41,1,1312,90,0.3,0.86,11,87.2,5,Clear,0,49,10,1018,0,1
22-01-2020,BLR,DEL,Indigo,00:40,40,00:31,31,03:30,330,03:22,322,-9,-8,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BOM,DEL,Indigo,00:50,50,01:08,108,03:05,305,03:10,310,18,5,1,1138,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,58,10,1015,5,2
22-01-2020,CCU,DEL,Indigo,01:25,125,01:24,124,03:55,355,05:00,500,-1,65,1,1312,89,0.7,0.86,47.5,81.1,5,Clear,0,49,10,1018,0,0
22-01-2020,BLR,DEL,Indigo,01:40,140,01:33,133,04:25,425,04:25,425,-7,0,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BOM,DEL,Indigo,01:50,150,01:46,146,04:00,400,03:43,343,-4,-17,1,1138,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,58,10,1015,5,0
22-01-2020,BLR,DEL,Indigo,04:00,400,03:55,355,06:50,650,06:54,654,-5,4,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,CCU,DEL,Indigo,04:30,430,04:15,415,07:00,700,06:59,659,-15,-1,1,1312,89,0.7,0.86,47.5,81.1,4,Clear,0,52,10,1018,0,0
22-01-2020,DEL,HYD,Indigo,04:50,450,07:23,723,07:00,700,09:45,945,153,165,1,1244,89,0.7,0.88,47.5,81.1,6,Partly cloudy,0,54,10,1020,5,4
22-01-2020,BLR,BOM,Indigo,04:55,455,04:51,451,06:40,640,06:33,633,-4,-7,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,BOM,Indigo,05:30,530,05:24,524,07:20,720,07:09,709,-6,-11,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,CCU,DEL,Indigo,05:40,540,05:44,544,08:20,820,08:30,830,4,10,1,1312,89,0.7,0.86,47.5,81.1,4,Clear,0,52,10,1018,0,1
22-01-2020,BLR,BOM,Indigo,06:05,605,06:09,610,07:50,750,07:52,752,4,2,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,BOM,DEL,Indigo,06:05,605,06:10,609,08:15,815,08:30,830,5,15,1,1138,89,0.7,0.9,47.5,81.1,10,Partly cloudy,0,55,10,1015,10,1
22-01-2020,BLR,DEL,Indigo,06:30,630,06:37,637,09:10,910,09:44,944,7,34,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,DEL,HYD,Indigo,06:35,635,07:48,748,08:55,855,10:30,1030,73,95,1,1244,89,0.7,0.88,47.5,81.1,6,Partly cloudy,0,54,10,1020,5,4
22-01-2020,CCU,DEL,Indigo,06:45,645,07:07,707,09:25,925,10:01,1001,22,36,1,1312,89,0.7,0.86,47.5,81.1,5,Clear,0,49,10,1019,0,2
22-01-2020,BOM,DEL,Indigo,06:45,645,06:39,639,09:05,905,08:55,855,-6,-10,1,1138,89,0.7,0.9,47.5,81.1,10,Partly cloudy,0,55,10,1015,10,0
22-01-2020,BLR,BOM,Indigo,07:00,700,06:56,656,08:50,850,08:35,835,-4,-15,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,0
22-01-2020,BLR,DEL,Indigo,07:10,710,10:21,1021,10:10,1010,13:18,1318,191,188,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,DEL,HYD,Indigo,07:30,730,09:23,923,09:40,940,11:39,1139,113,119,1,1244,89,0.7,0.88,47.5,81.1,8,Partly cloudy,0,50,10,1022,2,4
22-01-2020,BOM,DEL,Indigo,07:45,745,11:03,1103,10:05,1005,13:24,1324,198,199,1,1138,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,55,10,1017,11,4
22-01-2020,DEL,HYD,Indigo,08:35,835,10:02,1002,10:50,1050,12:29,1229,87,99,1,1244,89,0.7,0.88,47.5,81.1,8,Partly cloudy,0,50,10,1022,2,4
22-01-2020,BLR,BOM,Indigo,09:20,920,09:33,933,11:20,1120,11:33,1133,13,13,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,CCU,DEL,Indigo,09:55,955,10:26,1026,13:10,1310,13:16,1316,31,6,1,1312,89,0.7,0.86,47.5,81.1,5,Sunny,0,40,10,1020,0,3
22-01-2020,DEL,HYD,Indigo,10:00,1000,12:06,1206,12:15,1215,14:17,1417,126,122,1,1244,89,0.7,0.88,47.5,81.1,11,Sunny,0,39,10,1021,1,4
22-01-2020,BLR,DEL,Indigo,10:00,1000,10:45,1045,13:00,1300,13:46,1346,45,46,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,3
22-01-2020,BLR,BOM,Indigo,10:20,1020,10:22,1022,12:10,1210,12:10,1210,2,0,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,BLR,DEL,Indigo,10:30,1030,12:35,1235,13:25,1325,15:38,1538,125,133,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BOM,DEL,Indigo,12:55,1255,13:02,1302,14:55,1455,15:14,1514,7,19,1,1138,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,54,10,1016,10,1
22-01-2020,BLR,BOM,Indigo,12:55,1255,13:23,1323,14:35,1435,15:14,1514,28,39,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,2
22-01-2020,BLR,DEL,Indigo,13:00,1300,15:52,1552,15:50,1550,18:51,1851,172,181,1,1736,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,4
22-01-2020,BLR,BOM,Indigo,14:50,1450,15:16,1516,16:30,1630,17:13,1713,26,43,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,2
22-01-2020,BLR,BOM,Indigo,15:30,1530,15:31,1531,17:20,1720,17:35,1735,1,15,1,848,89,0.7,0.9,47.5,81.1,11,Partly cloudy,0,90,9,1012,57,1
22-01-2020,DEL,HYD,Indigo,16:10,1610,-1,-1,18:20,1820,-1,-1,1440,1440,0,1244,89,0.7,0.88,47.5,81.1,5,Partly cloudy,0,50,10,1019,12,4
22-01-2020,BOM,DEL,Indigo,16:35,1635,17:02,1702,18:55,1855,19:11,1911,27,16,1,1138,89,0.7,0.9,47.5,81.1,21,Partly cloudy,0,56,10,1013,8,2
